,date_time,mem.total,mem.free,mem.unit,mem.usage,cpu.total,cpu.busy,cpu.idle,cpu.usage,disk.used,disk.free,disk.usedProc,net.interface,net.tx,net.rx,net.unit,uptime.days,uptime.minutes,uptime.seconds,uptime.hours
1887,2024-01-20 01:58:38,1983,1424,Mb,18,968262,173017,795245,56.0,6468016,44135816,12,eth0,64745,1105521,bps,11,11.0,13.0,6.0
1888,2024-01-20 01:58:49,1983,1436,Mb,18,968273,173019,795254,3.0,6468028,44135804,12,eth0,38662,353889,bps,11,11.0,24.0,6.0
1889,2024-01-20 01:59:00,1983,1423,Mb,18,968284,173021,795262,2.0,6468040,44135792,12,eth0,46198,552577,bps,11,11.0,35.0,6.0
1890,2024-01-20 01:59:11,1983,1422,Mb,18,968295,173023,795271,2.0,6468056,44135776,12,eth0,64689,565172,bps,11,11.0,46.0,6.0
1891,2024-01-20 01:59:22,1983,1411,Mb,19,968306,173025,795281,39.0,6468064,44135768,12,eth0,21388,730833,bps,11,11.0,57.0,6.0
1892,2024-01-20 01:59:33,1983,1425,Mb,18,968317,173027,795289,1.0,6468080,44135752,12,eth0,33144,1357027,bps,11,12.0,8.0,6.0
1893,2024-01-20 01:59:44,1983,1422,Mb,18,968328,173029,795298,,6468092,44135740,12,eth0,37198,1197539,bps,11,12.0,19.0,6.0
1894,2024-01-20 01:59:55,1983,1422,Mb,18,968339,173031,795307,55.0,6468112,44135720,12,eth0,36268,940912,bps,11,12.0,30.0,6.0
1895,2024-01-20 02:00:06,1983,1436,Mb,18,968349,173033,795316,7.0,6468120,44135712,12,eth0,37931,446222,bps,11,12.0,41.0,6.0
1896,2024-01-20 02:00:17,1983,1423,Mb,18,968360,173035,795325,2.0,6468136,44135696,12,eth0,39496,1095184,bps,11,12.0,52.0,6.0
1897,2024-01-20 02:00:28,1983,1430,Mb,18,968371,173037,795334,3.0,6468144,44135688,12,eth0,28257,412299,bps,11,13.0,3.0,6.0
1898,2024-01-20 02:00:39,1983,1423,Mb,18,968382,173039,795343,4.0,6468160,44135672,12,eth0,60838,543883,bps,11,13.0,14.0,6.0
1899,2024-01-20 02:00:50,1983,1414,Mb,19,968393,173040,795352,38.0,6468172,44135660,12,eth0,18496,407115,bps,11,13.0,25.0,6.0
1900,2024-01-20 02:01:01,1983,1422,Mb,18,968404,173042,795361,2.0,6468188,44135644,12,eth0,43816,732800,bps,11,13.0,36.0,6.0
1901,2024-01-20 02:01:12,1983,1422,Mb,18,968415,173044,795370,60.0,6468212,44135620,12,eth0,46953,712667,bps,11,13.0,47.0,6.0
1902,2024-01-20 02:01:23,1983,1422,Mb,18,968425,173046,795379,2.0,6468220,44135612,12,eth0,43601,812150,bps,11,13.0,58.0,6.0
1903,2024-01-20 02:01:34,1983,1436,Mb,18,968436,173047,795389,3.0,6468224,44135608,12,eth0,31016,1149308,bps,11,14.0,9.0,6.0
1904,2024-01-20 02:01:45,1983,1423,Mb,18,968447,173049,795397,2.0,6468244,44135588,12,eth0,51611,1103348,bps,11,14.0,20.0,6.0
1905,2024-01-20 02:01:56,1983,1421,Mb,18,968458,173051,795407,67.0,6468256,44135576,12,eth0,16144,406283,bps,11,14.0,31.0,6.0
1906,2024-01-20 02:02:07,1983,1424,Mb,18,968469,173053,795415,21.0,6468268,44135564,12,eth0,30817,58713,bps,11,14.0,42.0,6.0
1907,2024-01-20 02:02:18,1983,1423,Mb,18,968480,173055,795425,7.0,6468276,44135556,12,eth0,27232,41659,bps,11,14.0,53.0,6.0
1908,2024-01-20 02:02:29,1983,1422,Mb,18,968491,173056,795434,64.0,6468292,44135540,12,eth0,45526,3006112,bps,11,15.0,4.0,6.0
1909,2024-01-20 02:02:40,1983,1435,Mb,18,968502,173058,795443,,6468300,44135532,12,eth0,70494,862206,bps,11,15.0,15.0,6.0
1910,2024-01-20 02:02:51,1983,1422,Mb,18,968513,173060,795452,2.0,6468312,44135520,12,eth0,47288,1008691,bps,11,15.0,26.0,6.0
1911,2024-01-20 02:03:02,1983,1422,Mb,18,968523,173062,795461,65.0,6468328,44135504,12,eth0,27088,580940,bps,11,15.0,37.0,6.0
1912,2024-01-20 02:03:13,1983,1436,Mb,18,968534,173064,795470,2.0,6468336,44135496,12,eth0,46156,399563,bps,11,15.0,48.0,6.0
1913,2024-01-20 02:03:24,1983,1420,Mb,18,968545,173066,795479,4.0,6468352,44135480,12,eth0,43372,410921,bps,11,15.0,59.0,6.0
1914,2024-01-20 02:03:35,1983,1436,Mb,18,968556,173067,795489,4.0,6468360,44135472,12,eth0,23524,401483,bps,11,16.0,10.0,6.0
1915,2024-01-20 02:03:46,1983,1422,Mb,18,968567,173069,795497,5.0,6468372,44135460,12,eth0,38652,919241,bps,11,16.0,21.0,6.0
1916,2024-01-20 02:03:57,1983,1408,Mb,19,968578,173071,795507,47.0,6468388,44135444,12,eth0,22304,218584,bps,11,16.0,32.0,6.0
1917,2024-01-20 02:04:08,1983,1422,Mb,18,968589,173073,795515,1.0,6468396,44135436,12,eth0,65993,544024,bps,11,16.0,43.0,6.0
1918,2024-01-20 02:04:19,1983,1421,Mb,18,968600,173075,795524,66.0,6468420,44135412,12,eth0,28448,614830,bps,11,16.0,54.0,6.0
1919,2024-01-20 02:04:30,1983,1436,Mb,18,968611,173077,795534,1.0,6468424,44135408,12,eth0,47326,630606,bps,11,17.0,5.0,6.0
1920,2024-01-20 02:04:41,1983,1421,Mb,18,968621,173079,795542,1.0,6468444,44135388,12,eth0,54286,733209,bps,11,17.0,16.0,6.0
1921,2024-01-20 02:04:52,1983,1421,Mb,18,968632,173081,795551,31.0,6468456,44135376,12,eth0,34539,603388,bps,11,17.0,27.0,6.0
1922,2024-01-20 02:05:03,1983,1412,Mb,19,968643,173083,795560,10.0,6468464,44135368,12,eth0,32003,402955,bps,11,17.0,38.0,6.0
1923,2024-01-20 02:05:14,1983,1421,Mb,18,968654,173085,795569,2.0,6468484,44135348,12,eth0,35777,751521,bps,11,17.0,49.0,6.0
1924,2024-01-20 02:05:25,1983,1419,Mb,18,968665,173087,795577,9.0,6468496,44135336,12,eth0,36249,651913,bps,11,18.0,,6.0
1925,2024-01-20 02:05:36,1983,1409,Mb,19,968676,173089,795587,40.0,6468508,44135324,12,eth0,19592,518819,bps,11,18.0,11.0,6.0
1926,2024-01-20 02:05:47,1983,1421,Mb,18,968687,173091,795595,2.0,6468524,44135308,12,eth0,46464,515073,bps,11,18.0,22.0,6.0
1927,2024-01-20 02:05:58,1983,1420,Mb,18,968698,173093,795604,64.0,6468540,44135292,12,eth0,47312,1152033,bps,11,18.0,33.0,6.0
1928,2024-01-20 02:06:09,1983,1434,Mb,18,968708,173095,795613,3.0,6468548,44135284,12,eth0,64880,418030,bps,11,18.0,44.0,6.0
1929,2024-01-20 02:06:20,1983,1421,Mb,18,968719,173097,795622,2.0,6468564,44135268,12,eth0,34806,246593,bps,11,18.0,55.0,6.0
1930,2024-01-20 02:06:31,1983,1420,Mb,18,968730,173099,795630,3.0,6468580,44135252,12,eth0,39616,959321,bps,11,19.0,6.0,6.0
1931,2024-01-20 02:06:42,1983,1413,Mb,19,968741,173100,795640,37.0,6468596,44135236,12,eth0,50956,712046,bps,11,19.0,17.0,6.0
1932,2024-01-20 02:06:53,1983,1434,Mb,18,968752,173103,795649,3.0,6468604,44135228,12,eth0,33886,700395,bps,11,19.0,28.0,6.0
1933,2024-01-20 02:07:04,1983,1418,Mb,18,968763,173105,795657,2.0,6468624,44135208,12,eth0,30916,514377,bps,11,19.0,39.0,6.0
1934,2024-01-20 02:07:15,1983,1397,Mb,19,968774,173107,795667,50.0,6468804,44135028,12,eth0,18230,205752,bps,11,19.0,50.0,6.0
1935,2024-01-20 02:07:26,1983,1434,Mb,18,968784,173108,795676,7.0,6468644,44135188,12,eth0,28888,1157107,bps,11,20.0,1.0,6.0
1936,2024-01-20 02:07:37,1983,1421,Mb,18,968795,173111,795684,6.0,6468656,44135176,12,eth0,43441,617609,bps,11,20.0,12.0,6.0
1937,2024-01-20 02:07:48,1983,1422,Mb,18,968806,173113,795693,43.0,6476864,44126968,12,eth0,49552,653472,bps,11,20.0,23.0,6.0
1938,2024-01-20 02:07:59,1983,1436,Mb,17,968817,173114,795702,1.0,6476872,44126960,12,eth0,49062,673856,bps,11,20.0,34.0,6.0
1939,2024-01-20 02:08:10,1983,1435,Mb,18,968828,173117,795711,3.0,6476888,44126944,12,eth0,58529,825313,bps,11,20.0,45.0,6.0
1940,2024-01-20 02:08:21,1983,1420,Mb,18,968839,173119,795719,2.0,6476912,44126920,12,eth0,40688,729216,bps,11,20.0,56.0,6.0
1941,2024-01-20 02:08:32,1983,1413,Mb,19,968850,173120,795729,40.0,6476920,44126912,12,eth0,20785,547699,bps,11,21.0,7.0,6.0
1942,2024-01-20 02:08:43,1983,1437,Mb,17,968861,173123,795738,5.0,6476936,44126896,12,eth0,47344,551716,bps,11,21.0,18.0,6.0
1943,2024-01-20 02:08:54,1983,1422,Mb,18,968872,173125,795746,1.0,6476952,44126880,12,eth0,42620,451985,bps,11,21.0,29.0,6.0
1944,2024-01-20 02:09:05,1983,1419,Mb,18,968882,173127,795755,65.0,6476964,44126868,12,eth0,29931,718161,bps,11,21.0,40.0,6.0
1945,2024-01-20 02:09:16,1983,1432,Mb,18,968893,173128,795764,5.0,6476980,44126852,12,eth0,60404,525548,bps,11,21.0,51.0,6.0
1946,2024-01-20 02:09:27,1983,1418,Mb,18,968904,173131,795773,1.0,6476988,44126844,12,eth0,42174,1226408,bps,11,22.0,2.0,6.0
1947,2024-01-20 02:09:38,1983,1419,Mb,18,968915,173133,795782,42.0,6477008,44126824,12,eth0,51608,1017851,bps,11,22.0,13.0,6.0
1948,2024-01-20 02:09:49,1983,1433,Mb,18,968926,173135,795791,3.0,6477012,44126820,12,eth0,36718,987588,bps,11,22.0,24.0,6.0
1949,2024-01-20 02:10:00,1983,1418,Mb,18,968936,173137,795799,3.0,6477032,44126800,12,eth0,39004,573137,bps,11,22.0,35.0,6.0
1950,2024-01-20 02:10:11,1983,1419,Mb,18,968947,173139,795808,2.0,6477044,44126788,12,eth0,53729,1174347,bps,11,22.0,46.0,6.0
1951,2024-01-20 02:10:22,1983,1411,Mb,19,968958,173140,795817,40.0,6477056,44126776,12,eth0,29536,385315,bps,11,22.0,57.0,6.0
1952,2024-01-20 02:10:33,1983,1435,Mb,18,968969,173143,795825,2.0,6485256,44118576,12,eth0,43048,249203,bps,11,23.0,8.0,6.0
1953,2024-01-20 02:10:44,1983,1420,Mb,18,968979,173145,795834,2.0,6485272,44118560,12,eth0,25905,251683,bps,11,23.0,19.0,6.0
1954,2024-01-20 02:10:55,1983,1414,Mb,19,968990,173146,795844,62.0,6485408,44118424,12,eth0,14052,634720,bps,11,23.0,30.0,6.0
1955,2024-01-20 02:11:06,1983,1435,Mb,18,969001,173149,795852,7.0,6485296,44118536,12,eth0,30787,448875,bps,11,23.0,41.0,6.0
1956,2024-01-20 02:11:17,1983,1420,Mb,18,969012,173151,795861,2.0,6485312,44118520,12,eth0,32921,419656,bps,11,23.0,52.0,6.0
1957,2024-01-20 02:11:28,1983,1421,Mb,18,969023,173153,795870,66.0,6485324,44118508,12,eth0,52675,1269608,bps,11,24.0,3.0,6.0
1958,2024-01-20 02:11:39,1983,1435,Mb,18,969034,173155,795879,3.0,6485336,44118496,12,eth0,76995,1171406,bps,11,24.0,14.0,6.0
1959,2024-01-20 02:11:50,1983,1421,Mb,18,969045,173157,795888,2.0,6485352,44118480,12,eth0,48036,488483,bps,11,24.0,25.0,6.0
1960,2024-01-20 02:12:01,1983,1420,Mb,18,969056,173159,795896,2.0,6485364,44118468,12,eth0,33006,53124,bps,11,24.0,36.0,6.0
1961,2024-01-20 02:12:12,1983,1415,Mb,19,969067,173160,795906,37.0,6485376,44118456,12,eth0,33953,4272,bps,11,24.0,47.0,6.0
1962,2024-01-20 02:12:23,1983,1434,Mb,18,969077,173163,795914,5.0,6485384,44118448,12,eth0,49851,2173793,bps,11,24.0,58.0,6.0
1963,2024-01-20 02:12:34,1983,1421,Mb,18,969088,173165,795923,2.0,6485412,44118420,12,eth0,36209,803678,bps,11,25.0,9.0,6.0
1964,2024-01-20 02:12:45,1983,1418,Mb,18,969099,173167,795932,62.0,6485420,44118412,12,eth0,36694,455724,bps,11,25.0,20.0,6.0
1965,2024-01-20 02:12:56,1983,1432,Mb,18,969110,173168,795941,4.0,6485436,44118396,12,eth0,50040,909307,bps,11,25.0,31.0,6.0
1966,2024-01-20 02:13:07,1983,1417,Mb,18,969121,173171,795950,5.0,6485452,44118380,12,eth0,57460,603316,bps,11,25.0,42.0,6.0
1967,2024-01-20 02:13:18,1983,1418,Mb,18,969132,173172,795959,59.0,6485472,44118360,12,eth0,32193,477107,bps,11,25.0,53.0,6.0
1968,2024-01-20 02:13:29,1983,1434,Mb,18,969143,173174,795968,2.0,6485480,44118352,12,eth0,50569,485744,bps,11,26.0,4.0,6.0
1969,2024-01-20 02:13:40,1983,1423,Mb,18,969154,173177,795977,3.0,6485496,44118336,12,eth0,53470,844868,bps,11,26.0,15.0,6.0
1970,2024-01-20 02:13:51,1983,1422,Mb,18,969165,173179,795986,36.0,6460924,44142908,12,eth0,35979,319801,bps,11,26.0,26.0,6.0
1971,2024-01-20 02:14:02,1983,1436,Mb,18,969176,173180,795995,2.0,6460932,44142900,12,eth0,23321,451619,bps,11,26.0,37.0,6.0
1972,2024-01-20 02:14:13,1983,1421,Mb,18,969187,173182,796004,3.0,6460948,44142884,12,eth0,41619,472801,bps,11,26.0,48.0,6.0
1973,2024-01-20 02:14:24,1983,1423,Mb,18,969198,173185,796012,6.0,6460968,44142864,12,eth0,35932,837400,bps,11,26.0,59.0,6.0
1974,2024-01-20 02:14:35,1983,1416,Mb,19,969209,173186,796022,49.0,6460972,44142860,12,eth0,21068,519004,bps,11,27.0,10.0,6.0
1975,2024-01-20 02:14:46,1983,1437,Mb,17,969220,173189,796030,10.0,6460988,44142844,12,eth0,39700,660300,bps,11,27.0,21.0,6.0
1976,2024-01-20 02:14:57,1983,1422,Mb,18,969230,173191,796039,1.0,6461000,44142832,12,eth0,40836,766523,bps,11,27.0,32.0,6.0
1977,2024-01-20 02:15:08,1983,1413,Mb,19,969241,173193,796048,67.0,6461136,44142696,12,eth0,49232,632324,bps,11,27.0,43.0,6.0
1978,2024-01-20 02:15:19,1983,1437,Mb,18,969252,173195,796057,4.0,6461036,44142796,12,eth0,47046,586185,bps,11,27.0,54.0,6.0
1979,2024-01-20 02:15:30,1983,1425,Mb,18,969263,173197,796065,2.0,6461048,44142784,12,eth0,39801,817089,bps,11,28.0,5.0,6.0
1980,2024-01-20 02:15:41,1983,1423,Mb,18,969274,173199,796075,62.0,6461064,44142768,12,eth0,43881,552265,bps,11,28.0,16.0,6.0
1981,2024-01-20 02:15:52,1983,1437,Mb,18,969285,173201,796084,2.0,6461072,44142760,12,eth0,45852,750513,bps,11,28.0,27.0,6.0
1982,2024-01-20 02:16:03,1983,1423,Mb,18,969296,173203,796092,2.0,6461092,44142740,12,eth0,43363,650784,bps,11,28.0,38.0,6.0
1983,2024-01-20 02:16:14,1983,1423,Mb,18,969307,173205,796101,58.0,6461104,44142728,12,eth0,37566,466905,bps,11,28.0,49.0,6.0
1984,2024-01-20 02:16:25,1983,1437,Mb,18,969318,173207,796111,6.0,6461112,44142720,12,eth0,49224,814593,bps,11,29.0,,6.0
1985,2024-01-20 02:16:36,1983,1421,Mb,18,969329,173209,796119,2.0,6461132,44142700,12,eth0,47328,653401,bps,11,29.0,11.0,6.0
1986,2024-01-20 02:16:47,1983,1420,Mb,18,969340,173211,796128,20.0,6461144,44142688,12,eth0,48614,589051,bps,11,29.0,22.0,6.0
1987,2024-01-20 02:16:58,1983,1420,Mb,18,969351,173213,796138,27.0,6461156,44142676,12,eth0,33760,806392,bps,11,29.0,33.0,6.0
1988,2024-01-20 02:17:09,1983,1437,Mb,18,969362,173215,796146,4.0,6461168,44142664,12,eth0,54496,419628,bps,11,29.0,44.0,6.0
1989,2024-01-20 02:17:20,1983,1420,Mb,18,969372,173217,796155,2.0,6461184,44142648,12,eth0,40851,760600,bps,11,29.0,55.0,6.0
1990,2024-01-20 02:17:31,1983,1408,Mb,19,969383,173219,796164,65.0,6461324,44142508,12,eth0,27030,625342,bps,11,30.0,6.0,6.0
1991,2024-01-20 02:17:42,1983,1435,Mb,18,969394,173221,796173,3.0,6461208,44142624,12,eth0,66128,831086,bps,11,30.0,17.0,6.0
1992,2024-01-20 02:17:53,1983,1423,Mb,18,969405,173223,796182,2.0,6461228,44142604,12,eth0,49448,815020,bps,11,30.0,28.0,6.0
1993,2024-01-20 02:18:04,1983,1419,Mb,18,969416,173225,796191,56.0,6461236,44142596,12,eth0,37883,474750,bps,11,30.0,39.0,6.0
1994,2024-01-20 02:18:15,1983,1435,Mb,18,969427,173227,796200,8.0,6461252,44142580,12,eth0,39996,998611,bps,11,30.0,50.0,6.0
1995,2024-01-20 02:18:26,1983,1422,Mb,18,969438,173229,796208,3.0,6461268,44142564,12,eth0,41404,768080,bps,11,31.0,1.0,6.0
1996,2024-01-20 02:18:37,1983,1421,Mb,18,969449,173231,796217,12.0,6461288,44142544,12,eth0,49259,560889,bps,11,31.0,12.0,6.0
1997,2024-01-20 02:18:48,1983,1423,Mb,18,969460,173233,796226,29.0,6461296,44142536,12,eth0,26811,389779,bps,11,31.0,23.0,6.0
1998,2024-01-20 02:18:59,1983,1437,Mb,17,969471,173235,796235,3.0,6461308,44142524,12,eth0,34520,339836,bps,11,31.0,34.0,6.0
1999,2024-01-20 02:19:10,1983,1422,Mb,18,969482,173238,796243,1.0,6461324,44142508,12,eth0,61942,499620,bps,11,31.0,45.0,6.0
2000,2024-01-20 02:19:21,1983,1416,Mb,19,969493,173239,796253,38.0,6461332,44142500,12,eth0,14545,540849,bps,11,31.0,56.0,6.0
2001,2024-01-20 02:19:32,1983,1438,Mb,17,969503,173241,796262,4.0,6461348,44142484,12,eth0,45974,832419,bps,11,32.0,7.0,6.0
2002,2024-01-20 02:19:43,1983,1423,Mb,18,969514,173243,796270,5.0,6461360,44142472,12,eth0,32830,470140,bps,11,32.0,18.0,6.0
2003,2024-01-20 02:19:54,1983,1399,Mb,19,969525,173245,796280,64.0,6461548,44142284,12,eth0,38121,528091,bps,11,32.0,29.0,6.0
2004,2024-01-20 02:20:05,1983,1438,Mb,17,969536,173247,796288,6.0,6461384,44142448,12,eth0,26492,806492,bps,11,32.0,40.0,6.0
2005,2024-01-20 02:20:16,1983,1423,Mb,18,969547,173250,796297,2.0,6461400,44142432,12,eth0,38700,498590,bps,11,32.0,51.0,6.0
2006,2024-01-20 02:20:27,1983,1410,Mb,19,969558,173251,796306,56.0,6461592,44142240,12,eth0,18961,261931,bps,11,33.0,2.0,6.0
2007,2024-01-20 02:20:38,1983,1438,Mb,17,969569,173253,796315,3.0,6461424,44142408,12,eth0,55452,398699,bps,11,33.0,13.0,6.0
2008,2024-01-20 02:20:49,1983,1423,Mb,18,969580,173256,796323,2.0,6461444,44142388,12,eth0,40966,684579,bps,11,33.0,24.0,6.0
2009,2024-01-20 02:21:00,1983,1411,Mb,19,969591,173258,796333,54.0,6461624,44142208,12,eth0,29142,663913,bps,11,33.0,35.0,6.0
2010,2024-01-20 02:21:11,1983,1435,Mb,18,969602,173260,796342,1.0,6461468,44142364,12,eth0,48745,562633,bps,11,33.0,46.0,6.0
2011,2024-01-20 02:21:22,1983,1424,Mb,18,969612,173261,796351,57.0,6461484,44142348,12,eth0,37408,1164486,bps,11,33.0,57.0,6.0
2012,2024-01-20 02:21:33,1983,1437,Mb,17,969623,173263,796360,2.0,6461496,44142336,12,eth0,41233,1091768,bps,11,34.0,8.0,6.0
2013,2024-01-20 02:21:44,1983,1436,Mb,18,969634,173265,796368,2.0,6461508,44142324,12,eth0,40579,986284,bps,11,34.0,19.0,6.0
2014,2024-01-20 02:21:55,1983,1420,Mb,18,969645,173268,796377,6.0,6461528,44142304,12,eth0,28048,38848,bps,11,34.0,30.0,6.0
2015,2024-01-20 02:22:06,1983,1409,Mb,19,969656,173269,796387,33.0,6461536,44142296,12,eth0,19105,23304,bps,11,34.0,41.0,6.0
2016,2024-01-20 02:22:17,1983,1437,Mb,17,969667,173271,796395,4.0,6461548,44142284,12,eth0,36921,58768,bps,11,34.0,52.0,6.0
2017,2024-01-20 02:22:28,1983,1422,Mb,18,969678,173274,796404,2.0,6461568,44142264,12,eth0,36732,695526,bps,11,35.0,3.0,6.0
2018,2024-01-20 02:22:39,1983,1414,Mb,19,969689,173275,796413,71.0,6461760,44142072,12,eth0,42625,326825,bps,11,35.0,14.0,6.0
2019,2024-01-20 02:22:50,1983,1436,Mb,18,969700,173277,796422,2.0,6461592,44142240,12,eth0,45798,860684,bps,11,35.0,25.0,6.0
2020,2024-01-20 02:23:01,1983,1420,Mb,18,969711,173280,796430,6.0,6461608,44142224,12,eth0,37924,534110,bps,11,35.0,36.0,6.0
2021,2024-01-20 02:23:12,1983,1408,Mb,19,969722,173283,796439,66.0,6461788,44142044,12,eth0,38352,450313,bps,11,35.0,47.0,6.0
2022,2024-01-20 02:23:23,1983,1436,Mb,18,969733,173285,796447,4.0,6461632,44142200,12,eth0,38312,311299,bps,11,35.0,58.0,6.0
2023,2024-01-20 02:23:34,1983,1425,Mb,18,969743,173287,796456,3.0,6461640,44142192,12,eth0,54515,506364,bps,11,36.0,9.0,6.0
2024,2024-01-20 02:23:45,1983,1423,Mb,18,969754,173289,796465,63.0,6461660,44142172,12,eth0,34688,343889,bps,11,36.0,20.0,6.0
2025,2024-01-20 02:23:56,1983,1436,Mb,18,969765,173291,796474,4.0,6461664,44142168,12,eth0,35073,445636,bps,11,36.0,31.0,6.0
2026,2024-01-20 02:24:07,1983,1420,Mb,18,969776,173293,796482,3.0,6461684,44142148,12,eth0,34740,482691,bps,11,36.0,42.0,6.0
2027,2024-01-20 02:24:18,1983,1420,Mb,18,969787,173295,796491,51.0,6461700,44142132,12,eth0,38955,859491,bps,11,36.0,53.0,6.0
2028,2024-01-20 02:24:29,1983,1435,Mb,18,969798,173297,796500,3.0,6461708,44142124,12,eth0,51811,634937,bps,11,37.0,4.0,6.0
2029,2024-01-20 02:24:40,1983,1424,Mb,18,969809,173299,796509,,6461724,44142108,12,eth0,72212,603187,bps,11,37.0,15.0,6.0
2030,2024-01-20 02:24:51,1983,1421,Mb,18,969820,173302,796517,1.0,6461744,44142088,12,eth0,53697,617902,bps,11,37.0,26.0,6.0
2031,2024-01-20 02:25:02,1983,1419,Mb,18,969830,173303,796527,39.0,6461752,44142080,12,eth0,26772,769856,bps,11,37.0,37.0,6.0
2032,2024-01-20 02:25:13,1983,1421,Mb,18,969841,173305,796535,4.0,6461764,44142068,12,eth0,30068,306387,bps,11,37.0,48.0,6.0
2033,2024-01-20 02:25:24,1983,1421,Mb,18,969852,173308,796544,,6461780,44142052,12,eth0,37827,699124,bps,11,37.0,59.0,6.0
2034,2024-01-20 02:25:35,1983,1408,Mb,19,969863,173309,796553,38.0,6461792,44142040,12,eth0,40240,844076,bps,11,38.0,10.0,6.0
2035,2024-01-20 02:25:46,1983,1435,Mb,18,969874,173312,796562,4.0,6461804,44142028,12,eth0,49145,527945,bps,11,38.0,21.0,6.0
2036,2024-01-20 02:25:57,1983,1421,Mb,18,969885,173314,796570,1.0,6461824,44142008,12,eth0,37811,493155,bps,11,38.0,32.0,6.0
2037,2024-01-20 02:26:08,1983,1411,Mb,19,969895,173315,796580,36.0,6461840,44141992,12,eth0,38889,689012,bps,11,38.0,43.0,6.0
2038,2024-01-20 02:26:19,1983,1436,Mb,18,969906,173317,796589,3.0,6461848,44141984,12,eth0,45611,431924,bps,11,38.0,54.0,6.0
2039,2024-01-20 02:26:30,1983,1422,Mb,18,969917,173320,796597,,6461868,44141964,12,eth0,49265,812528,bps,11,39.0,5.0,6.0
2040,2024-01-20 02:26:41,1983,1398,Mb,19,969928,173321,796607,67.0,6462048,44141784,12,eth0,33291,691312,bps,11,39.0,16.0,6.0
2041,2024-01-20 02:26:52,1983,1437,Mb,17,969939,173323,796616,4.0,6461892,44141940,12,eth0,58633,1115057,bps,11,39.0,27.0,6.0
2042,2024-01-20 02:27:03,1983,1423,Mb,18,969950,173325,796624,1.0,6461904,44141928,12,eth0,34344,598296,bps,11,39.0,38.0,6.0
2043,2024-01-20 02:27:14,1983,1424,Mb,18,969961,173327,796633,2.0,6461920,44141912,12,eth0,46992,690641,bps,11,39.0,49.0,6.0
2044,2024-01-20 02:27:25,1983,1415,Mb,19,969972,173328,796643,37.0,6461932,44141900,12,eth0,36848,751104,bps,11,40.0,,6.0
2045,2024-01-20 02:27:36,1983,1437,Mb,17,969982,173330,796651,4.0,6461944,44141888,12,eth0,49500,766086,bps,11,40.0,11.0,6.0
2046,2024-01-20 02:27:47,1983,1423,Mb,18,969993,173332,796660,2.0,6461956,44141876,12,eth0,41017,972064,bps,11,40.0,22.0,6.0
2047,2024-01-20 02:27:58,1983,1422,Mb,18,970004,173334,796670,57.0,6461972,44141860,12,eth0,41860,495500,bps,11,40.0,33.0,6.0
2048,2024-01-20 02:28:09,1983,1437,Mb,17,970015,173336,796679,2.0,6461988,44141844,12,eth0,66955,1043288,bps,11,40.0,44.0,6.0
2049,2024-01-20 02:28:20,1983,1424,Mb,18,970026,173338,796687,2.0,6462000,44141832,12,eth0,47425,1081238,bps,11,40.0,55.0,6.0
2050,2024-01-20 02:28:31,1983,1424,Mb,18,970037,173340,796696,50.0,6462016,44141816,12,eth0,48273,940409,bps,11,41.0,6.0,6.0
2051,2024-01-20 02:28:42,1983,1410,Mb,19,970048,173341,796706,17.0,6462028,44141804,12,eth0,41614,303424,bps,11,41.0,17.0,6.0
2052,2024-01-20 02:28:53,1983,1423,Mb,18,970058,173344,796714,2.0,6462040,44141792,12,eth0,45123,550217,bps,11,41.0,28.0,6.0
2053,2024-01-20 02:29:04,1983,1423,Mb,18,970069,173346,796723,34.0,6462060,44141772,12,eth0,29750,431403,bps,11,41.0,39.0,6.0
2054,2024-01-20 02:29:15,1983,1417,Mb,18,970080,173347,796732,22.0,6462072,44141760,12,eth0,28214,642897,bps,11,41.0,50.0,6.0
2055,2024-01-20 02:29:26,1983,1424,Mb,18,970091,173350,796741,1.0,6462088,44141744,12,eth0,49403,856156,bps,11,42.0,1.0,6.0
2056,2024-01-20 02:29:37,1983,1421,Mb,18,970102,173352,796750,22.0,6462108,44141724,12,eth0,30456,670352,bps,11,42.0,12.0,6.0
2057,2024-01-20 02:29:48,1983,1420,Mb,18,970113,173353,796759,19.0,6462116,44141716,12,eth0,32758,398388,bps,11,42.0,23.0,6.0
2058,2024-01-20 02:29:59,1983,1422,Mb,18,970124,173355,796768,,6462128,44141704,12,eth0,38057,596769,bps,11,42.0,34.0,6.0
2059,2024-01-20 02:30:10,1983,1421,Mb,18,970134,173358,796776,40.0,6462144,44141688,12,eth0,58646,756321,bps,11,42.0,45.0,6.0
2060,2024-01-20 02:30:21,1983,1436,Mb,18,970145,173360,796785,2.0,6462152,44141680,12,eth0,25793,429886,bps,11,42.0,56.0,6.0
2061,2024-01-20 02:30:32,1983,1421,Mb,18,970156,173363,796793,,6462168,44141664,12,eth0,36192,500598,bps,11,43.0,7.0,6.0
2062,2024-01-20 02:30:43,1983,1421,Mb,18,970167,173364,796802,62.0,6462180,44141652,12,eth0,27966,509528,bps,11,43.0,18.0,6.0
2063,2024-01-20 02:30:54,1983,1437,Mb,18,970178,173366,796811,1.0,6462192,44141640,12,eth0,34382,670326,bps,11,43.0,29.0,6.0
2064,2024-01-20 02:31:05,1983,1423,Mb,18,970189,173369,796819,4.0,6462204,44141628,12,eth0,29713,606585,bps,11,43.0,40.0,6.0
