,date_time,streamId,audioLevelsDb,left,right
3350,2024-01-19 10:07:55,input_1,"[-18, -19]",-18,-19
3351,2024-01-19 10:07:57,input_1,"[-16, -16]",-16,-16
3352,2024-01-19 10:07:59,input_1,"[-18, -16]",-18,-16
3353,2024-01-19 10:08:01,input_1,"[-19, -21]",-19,-21
3354,2024-01-19 10:08:03,input_1,"[-17, -15]",-17,-15
3355,2024-01-19 10:08:05,input_1,"[-15, -13]",-15,-13
3356,2024-01-19 10:08:07,input_1,"[-17, -19]",-17,-19
3357,2024-01-19 10:08:09,input_1,"[-22, -20]",-22,-20
3358,2024-01-19 10:08:11,input_1,"[-23, -17]",-23,-17
3359,2024-01-19 10:08:13,input_1,"[-25, -23]",-25,-23
3360,2024-01-19 10:08:15,input_1,"[-28, -29]",-28,-29
3361,2024-01-19 10:08:17,input_1,"[-21, -23]",-21,-23
3362,2024-01-19 10:08:20,input_1,"[-18, -19]",-18,-19
3363,2024-01-19 10:08:22,input_1,"[-22, -20]",-22,-20
3364,2024-01-19 10:08:24,input_1,"[-20, -21]",-20,-21
3365,2024-01-19 10:08:26,input_1,"[-23, -24]",-23,-24
3366,2024-01-19 10:08:28,input_1,"[-28, -26]",-28,-26
3367,2024-01-19 10:08:30,input_1,"[-26, -24]",-26,-24
3368,2024-01-19 10:08:32,input_1,"[-23, -20]",-23,-20
3369,2024-01-19 10:08:34,input_1,"[-19, -19]",-19,-19
3370,2024-01-19 10:08:36,input_1,"[-18, -16]",-18,-16
3371,2024-01-19 10:08:38,input_1,"[-25, -19]",-25,-19
3372,2024-01-19 10:08:40,input_1,"[-51, -50]",-51,-50
3373,2024-01-19 10:08:42,input_1,"[-35, -43]",-35,-43
3374,2024-01-19 10:08:45,input_1,"[-39, -38]",-39,-38
3375,2024-01-19 10:08:47,input_1,"[-45, -47]",-45,-47
3376,2024-01-19 10:08:49,input_1,"[-37, -37]",-37,-37
3377,2024-01-19 10:08:51,input_1,"[-31, -29]",-31,-29
3378,2024-01-19 10:08:53,input_1,"[-34, -32]",-34,-32
3379,2024-01-19 10:08:55,input_1,"[-48, -42]",-48,-42
3380,2024-01-19 10:08:57,input_1,"[-61, -61]",-61,-61
3381,2024-01-19 10:08:59,input_1,"[-58, -59]",-58,-59
3382,2024-01-19 10:09:01,input_1,"[-23, -23]",-23,-23
3383,2024-01-19 10:09:03,input_1,"[-24, -24]",-24,-24
3384,2024-01-19 10:09:05,input_1,"[-40, -41]",-40,-41
3385,2024-01-19 10:09:07,input_1,"[-38, -39]",-38,-39
3386,2024-01-19 10:09:09,input_1,"[-40, -40]",-40,-40
3387,2024-01-19 10:09:12,input_1,"[-40, -43]",-40,-43
3388,2024-01-19 10:09:14,input_1,"[-23, -26]",-23,-26
3389,2024-01-19 10:09:16,input_1,"[-23, -25]",-23,-25
3390,2024-01-19 10:09:18,input_1,"[-34, -29]",-34,-29
3391,2024-01-19 10:09:20,input_1,"[-60, -57]",-60,-57
3392,2024-01-19 10:09:22,input_1,"[-40, -42]",-40,-42
3393,2024-01-19 10:09:24,input_1,"[-35, -37]",-35,-37
3394,2024-01-19 10:09:26,input_1,"[-18, -10]",-18,-10
3395,2024-01-19 10:09:28,input_1,"[-17, -10]",-17,-10
3396,2024-01-19 10:09:30,input_1,"[-44, -39]",-44,-39
3397,2024-01-19 10:09:32,input_1,"[-45, -40]",-45,-40
3398,2024-01-19 10:09:34,input_1,"[-49, -54]",-49,-54
3399,2024-01-19 10:09:36,input_1,"[-35, -38]",-35,-38
3400,2024-01-19 10:09:38,input_1,"[-41, -40]",-41,-40
3401,2024-01-19 10:09:40,input_1,"[-39, -44]",-39,-44
3402,2024-01-19 10:09:42,input_1,"[-41, -44]",-41,-44
3403,2024-01-19 10:09:44,input_1,"[-55, -49]",-55,-49
3404,2024-01-19 10:09:47,input_1,"[-59, -62]",-59,-62
3405,2024-01-19 10:09:49,input_1,"[-65, -66]",-65,-66
3406,2024-01-19 10:09:51,input_1,"[-67, -68]",-67,-68
3407,2024-01-19 10:09:53,input_1,"[-47, -44]",-47,-44
3408,2024-01-19 10:09:55,input_1,"[-44, -42]",-44,-42
3409,2024-01-19 10:09:57,input_1,"[-42, -45]",-42,-45
3410,2024-01-19 10:09:59,input_1,"[-40, -39]",-40,-39
3411,2024-01-19 10:10:01,input_1,"[-41, -39]",-41,-39
3412,2024-01-19 10:10:03,input_1,"[-39, -39]",-39,-39
3413,2024-01-19 10:10:05,input_1,"[-38, -38]",-38,-38
3414,2024-01-19 10:10:07,input_1,"[-45, -48]",-45,-48
3415,2024-01-19 10:10:09,input_1,"[-64, -63]",-64,-63
3416,2024-01-19 10:10:11,input_1,"[-48, -47]",-48,-47
3417,2024-01-19 10:10:13,input_1,"[-46, -43]",-46,-43
3418,2024-01-19 10:10:15,input_1,"[-40, -41]",-40,-41
3419,2024-01-19 10:10:18,input_1,"[-40, -42]",-40,-42
3420,2024-01-19 10:10:20,input_1,"[-26, -33]",-26,-33
3421,2024-01-19 10:10:22,input_1,"[-23, -23]",-23,-23
3422,2024-01-19 10:10:24,input_1,"[-22, -26]",-22,-26
3423,2024-01-19 10:10:26,input_1,"[-28, -28]",-28,-28
3424,2024-01-19 10:10:28,input_1,"[-23, -18]",-23,-18
3425,2024-01-19 10:10:30,input_1,"[-18, -19]",-18,-19
3426,2024-01-19 10:10:32,input_1,"[-28, -24]",-28,-24
3427,2024-01-19 10:10:34,input_1,"[-33, -32]",-33,-32
3428,2024-01-19 10:10:36,input_1,"[-41, -40]",-41,-40
3429,2024-01-19 10:10:38,input_1,"[-21, -18]",-21,-18
3430,2024-01-19 10:10:40,input_1,"[-19, -21]",-19,-21
3431,2024-01-19 10:10:42,input_1,"[-21, -22]",-21,-22
3432,2024-01-19 10:10:44,input_1,"[-21, -22]",-21,-22
3433,2024-01-19 10:10:46,input_1,"[-29, -23]",-29,-23
3434,2024-01-19 10:10:48,input_1,"[-29, -30]",-29,-30
3435,2024-01-19 10:10:50,input_1,"[-27, -26]",-27,-26
3436,2024-01-19 10:10:52,input_1,"[-22, -25]",-22,-25
3437,2024-01-19 10:10:55,input_1,"[-22, -22]",-22,-22
3438,2024-01-19 10:10:57,input_1,"[-25, -24]",-25,-24
3439,2024-01-19 10:10:59,input_1,"[-31, -25]",-31,-25
3440,2024-01-19 10:11:01,input_1,"[-28, -29]",-28,-29
3441,2024-01-19 10:11:03,input_1,"[-17, -18]",-17,-18
3442,2024-01-19 10:11:05,input_1,"[-18, -16]",-18,-16
3443,2024-01-19 10:11:07,input_1,"[-37, -33]",-37,-33
3444,2024-01-19 10:11:09,input_1,"[-59, -59]",-59,-59
3445,2024-01-19 10:11:11,input_1,"[-67, -68]",-67,-68
3446,2024-01-19 10:11:13,input_1,"[-63, -69]",-63,-69
3447,2024-01-19 10:11:15,input_1,"[-64, -69]",-64,-69
3448,2024-01-19 10:11:17,input_1,"[-45, -45]",-45,-45
3449,2024-01-19 10:11:19,input_1,"[-43, -43]",-43,-43
3450,2024-01-19 10:11:21,input_1,"[-67, -69]",-67,-69
3451,2024-01-19 10:11:23,input_1,"[-42, -47]",-42,-47
3452,2024-01-19 10:11:26,input_1,"[-43, -45]",-43,-45
3453,2024-01-19 10:11:28,input_1,"[-40, -39]",-40,-39
3454,2024-01-19 10:11:30,input_1,"[-37, -36]",-37,-36
3455,2024-01-19 10:11:32,input_1,"[-37, -38]",-37,-38
3456,2024-01-19 10:11:34,input_1,"[-41, -46]",-41,-46
3457,2024-01-19 10:11:36,input_1,"[-37, -39]",-37,-39
3458,2024-01-19 10:11:38,input_1,"[-31, -31]",-31,-31
3459,2024-01-19 10:11:40,input_1,"[-27, -25]",-27,-25
3460,2024-01-19 10:11:42,input_1,"[-28, -27]",-28,-27
3461,2024-01-19 10:11:44,input_1,"[-43, -38]",-43,-38
3462,2024-01-19 10:11:46,input_1,"[-43, -41]",-43,-41
3463,2024-01-19 10:11:48,input_1,"[-38, -40]",-38,-40
3464,2024-01-19 10:11:50,input_1,"[-29, -26]",-29,-26
3465,2024-01-19 10:11:52,input_1,"[-27, -28]",-27,-28
3466,2024-01-19 10:11:55,input_1,"[-27, -29]",-27,-29
3467,2024-01-19 10:11:57,input_1,"[-25, -25]",-25,-25
3468,2024-01-19 10:11:59,input_1,"[-21, -23]",-21,-23
3469,2024-01-19 10:12:01,input_1,"[-21, -23]",-21,-23
3470,2024-01-19 10:12:03,input_1,"[-22, -23]",-22,-23
3471,2024-01-19 10:12:05,input_1,"[-22, -25]",-22,-25
3472,2024-01-19 10:12:07,input_1,"[-20, -18]",-20,-18
3473,2024-01-19 10:12:09,input_1,"[-15, -13]",-15,-13
3474,2024-01-19 10:12:11,input_1,"[-14, -15]",-14,-15
3475,2024-01-19 10:12:13,input_1,"[-17, -17]",-17,-17
3476,2024-01-19 10:12:15,input_1,"[-17, -20]",-17,-20
3477,2024-01-19 10:12:17,input_1,"[-20, -20]",-20,-20
3478,2024-01-19 10:12:19,input_1,"[-22, -21]",-22,-21
3479,2024-01-19 10:12:21,input_1,"[-19, -17]",-19,-17
3480,2024-01-19 10:12:23,input_1,"[-15, -15]",-15,-15
3481,2024-01-19 10:12:25,input_1,"[-15, -17]",-15,-17
3482,2024-01-19 10:12:27,input_1,"[-18, -21]",-18,-21
3483,2024-01-19 10:12:30,input_1,"[-20, -20]",-20,-20
3484,2024-01-19 10:12:32,input_1,"[-23, -21]",-23,-21
3485,2024-01-19 10:12:34,input_1,"[-27, -31]",-27,-31
3486,2024-01-19 10:12:36,input_1,"[-35, -35]",-35,-35
3487,2024-01-19 10:12:38,input_1,"[-38, -40]",-38,-40
3488,2024-01-19 10:12:40,input_1,"[-34, -36]",-34,-36
3489,2024-01-19 10:12:42,input_1,"[-33, -35]",-33,-35
3490,2024-01-19 10:12:44,input_1,"[-34, -32]",-34,-32
3491,2024-01-19 10:12:46,input_1,"[-32, -34]",-32,-34
3492,2024-01-19 10:12:48,input_1,"[-32, -33]",-32,-33
3493,2024-01-19 10:12:50,input_1,"[-31, -33]",-31,-33
3494,2024-01-19 10:12:52,input_1,"[-34, -39]",-34,-39
3495,2024-01-19 10:12:54,input_1,"[-31, -29]",-31,-29
3496,2024-01-19 10:12:56,input_1,"[-26, -25]",-26,-25
3497,2024-01-19 10:12:58,input_1,"[-29, -26]",-29,-26
3498,2024-01-19 10:13:00,input_1,"[-26, -28]",-26,-28
3499,2024-01-19 10:13:02,input_1,"[-28, -29]",-28,-29
3500,2024-01-19 10:13:05,input_1,"[-31, -29]",-31,-29
3501,2024-01-19 10:13:07,input_1,"[-30, -29]",-30,-29
3502,2024-01-19 10:13:09,input_1,"[-30, -29]",-30,-29
3503,2024-01-19 10:13:11,input_1,"[-21, -23]",-21,-23
3504,2024-01-19 10:13:13,input_1,"[-18, -18]",-18,-18
3505,2024-01-19 10:13:15,input_1,"[-18, -16]",-18,-16
3506,2024-01-19 10:13:17,input_1,"[-17, -18]",-17,-18
3507,2024-01-19 10:13:19,input_1,"[-19, -19]",-19,-19
3508,2024-01-19 10:13:21,input_1,"[-23, -21]",-23,-21
3509,2024-01-19 10:13:23,input_1,"[-27, -28]",-27,-28
3510,2024-01-19 10:13:25,input_1,"[-31, -29]",-31,-29
3511,2024-01-19 10:13:27,input_1,"[-34, -34]",-34,-34
3512,2024-01-19 10:13:29,input_1,"[-32, -39]",-32,-39
3513,2024-01-19 10:13:31,input_1,"[-31, -38]",-31,-38
3514,2024-01-19 10:13:33,input_1,"[-43, -37]",-43,-37
3515,2024-01-19 10:13:35,input_1,"[-33, -38]",-33,-38
3516,2024-01-19 10:13:38,input_1,"[-35, -38]",-35,-38
3517,2024-01-19 10:13:40,input_1,"[-40, -45]",-40,-45
3518,2024-01-19 10:13:42,input_1,"[-41, -43]",-41,-43
3519,2024-01-19 10:13:44,input_1,"[-43, -49]",-43,-49
3520,2024-01-19 10:13:46,input_1,"[-27, -30]",-27,-30
3521,2024-01-19 10:13:48,input_1,"[-26, -27]",-26,-27
3522,2024-01-19 10:13:50,input_1,"[-28, -29]",-28,-29
3523,2024-01-19 10:13:52,input_1,"[-28, -25]",-28,-25
3524,2024-01-19 10:13:54,input_1,"[-31, -27]",-31,-27
3525,2024-01-19 10:13:56,input_1,"[-29, -28]",-29,-28
3526,2024-01-19 10:13:59,input_1,"[-26, -26]",-26,-26
3527,2024-01-19 10:14:01,input_1,"[-44, -48]",-44,-48
3528,2024-01-19 10:14:03,input_1,"[-41, -44]",-41,-44
3529,2024-01-19 10:14:05,input_1,"[-40, -41]",-40,-41
3530,2024-01-19 10:14:07,input_1,"[-40, -42]",-40,-42
3531,2024-01-19 10:14:09,input_1,"[-38, -40]",-38,-40
3532,2024-01-19 10:14:11,input_1,"[-32, -30]",-32,-30
3533,2024-01-19 10:14:13,input_1,"[-30, -28]",-30,-28
3534,2024-01-19 10:14:15,input_1,"[-33, -32]",-33,-32
3535,2024-01-19 10:14:17,input_1,"[-42, -38]",-42,-38
3536,2024-01-19 10:14:19,input_1,"[-47, -44]",-47,-44
3537,2024-01-19 10:14:21,input_1,"[-46, -50]",-46,-50
3538,2024-01-19 10:14:23,input_1,"[-47, -54]",-47,-54
3539,2024-01-19 10:14:25,input_1,"[-44, -50]",-44,-50
3540,2024-01-19 10:14:27,input_1,"[-41, -43]",-41,-43
3541,2024-01-19 10:14:29,input_1,"[-47, -44]",-47,-44
3542,2024-01-19 10:14:32,input_1,"[-58, -57]",-58,-57
3543,2024-01-19 10:14:34,input_1,"[-50, -50]",-50,-50
3544,2024-01-19 10:14:36,input_1,"[-46, -48]",-46,-48
3545,2024-01-19 10:14:38,input_1,"[-41, -36]",-41,-36
3546,2024-01-19 10:14:40,input_1,"[-36, -31]",-36,-31
3547,2024-01-19 10:14:42,input_1,"[-39, -32]",-39,-32
3548,2024-01-19 10:14:44,input_1,"[-40, -43]",-40,-43
3549,2024-01-19 10:14:46,input_1,"[-41, -44]",-41,-44
3550,2024-01-19 10:14:48,input_1,"[-43, -39]",-43,-39
3551,2024-01-19 10:14:50,input_1,"[-37, -39]",-37,-39
3552,2024-01-19 10:14:52,input_1,"[-36, -38]",-36,-38
3553,2024-01-19 10:14:54,input_1,"[-35, -37]",-35,-37
3554,2024-01-19 10:14:56,input_1,"[-33, -35]",-33,-35
3555,2024-01-19 10:14:58,input_1,"[-34, -33]",-34,-33
3556,2024-01-19 10:15:00,input_1,"[-33, -35]",-33,-35
3557,2024-01-19 10:15:02,input_1,"[-45, -44]",-45,-44
3558,2024-01-19 10:15:04,input_1,"[-74, -75]",-74,-75
3559,2024-01-19 10:15:06,input_1,"[-65, -66]",-65,-66
3560,2024-01-19 10:15:09,input_1,"[-67, -66]",-67,-66
3561,2024-01-19 10:15:11,input_1,"[-51, -46]",-51,-46
3562,2024-01-19 10:15:13,input_1,"[-37, -42]",-37,-42
3563,2024-01-19 10:15:15,input_1,"[-42, -40]",-42,-40
3564,2024-01-19 10:15:17,input_1,"[-38, -39]",-38,-39
3565,2024-01-19 10:15:19,input_1,"[-35, -34]",-35,-34
3566,2024-01-19 10:15:21,input_1,"[-34, -35]",-34,-35
3567,2024-01-19 10:15:23,input_1,"[-38, -39]",-38,-39
3568,2024-01-19 10:15:25,input_1,"[-41, -42]",-41,-42
3569,2024-01-19 10:15:27,input_1,"[-40, -36]",-40,-36
3570,2024-01-19 10:15:29,input_1,"[-38, -31]",-38,-31
3571,2024-01-19 10:15:31,input_1,"[-31, -27]",-31,-27
3572,2024-01-19 10:15:33,input_1,"[-26, -31]",-26,-31
3573,2024-01-19 10:15:35,input_1,"[-29, -33]",-29,-33
3574,2024-01-19 10:15:38,input_1,"[-42, -45]",-42,-45
3575,2024-01-19 10:15:40,input_1,"[-45, -45]",-45,-45
3576,2024-01-19 10:15:42,input_1,"[-43, -42]",-43,-42
3577,2024-01-19 10:15:44,input_1,"[-40, -38]",-40,-38
3578,2024-01-19 10:15:46,input_1,"[-41, -44]",-41,-44
3579,2024-01-19 10:15:48,input_1,"[-49, -48]",-49,-48
3580,2024-01-19 10:15:50,input_1,"[-47, -49]",-47,-49
3581,2024-01-19 10:15:52,input_1,"[-47, -51]",-47,-51
3582,2024-01-19 10:15:54,input_1,"[-51, -47]",-51,-47
3583,2024-01-19 10:15:56,input_1,"[-48, -46]",-48,-46
3584,2024-01-19 10:15:58,input_1,"[-48, -48]",-48,-48
3585,2024-01-19 10:16:00,input_1,"[-51, -52]",-51,-52
3586,2024-01-19 10:16:02,input_1,"[-37, -39]",-37,-39
3587,2024-01-19 10:16:04,input_1,"[-39, -41]",-39,-41
3588,2024-01-19 10:16:06,input_1,"[-44, -40]",-44,-40
3589,2024-01-19 10:16:08,input_1,"[-40, -38]",-40,-38
3590,2024-01-19 10:16:10,input_1,"[-42, -49]",-42,-49
3591,2024-01-19 10:16:13,input_1,"[-51, -54]",-51,-54
3592,2024-01-19 10:16:15,input_1,"[-35, -36]",-35,-36
3593,2024-01-19 10:16:17,input_1,"[-36, -36]",-36,-36
3594,2024-01-19 10:16:19,input_1,"[-54, -57]",-54,-57
3595,2024-01-19 10:16:21,input_1,"[-65, -63]",-65,-63
3596,2024-01-19 10:16:23,input_1,"[-53, -51]",-53,-51
3597,2024-01-19 10:16:25,input_1,"[-21, -30]",-21,-30
3598,2024-01-19 10:16:27,input_1,"[-21, -28]",-21,-28
3599,2024-01-19 10:16:29,input_1,"[-39, -34]",-39,-34
3600,2024-01-19 10:16:31,input_1,"[-27, -30]",-27,-30
3601,2024-01-19 10:16:33,input_1,"[-31, -33]",-31,-33
3602,2024-01-19 10:16:35,input_1,"[-36, -32]",-36,-32
3603,2024-01-19 10:16:37,input_1,"[-35, -33]",-35,-33
3604,2024-01-19 10:16:39,input_1,"[-35, -31]",-35,-31
3605,2024-01-19 10:16:41,input_1,"[-24, -27]",-24,-27
3606,2024-01-19 10:16:43,input_1,"[-26, -30]",-26,-30
3607,2024-01-19 10:16:46,input_1,"[-32, -33]",-32,-33
3608,2024-01-19 10:16:48,input_1,"[-34, -30]",-34,-30
3609,2024-01-19 10:16:50,input_1,"[-32, -32]",-32,-32
3610,2024-01-19 10:16:52,input_1,"[-28, -29]",-28,-29
3611,2024-01-19 10:16:54,input_1,"[-26, -26]",-26,-26
3612,2024-01-19 10:16:56,input_1,"[-26, -20]",-26,-20
3613,2024-01-19 10:16:58,input_1,"[-44, -39]",-44,-39
3614,2024-01-19 10:17:00,input_1,"[-49, -47]",-49,-47
3615,2024-01-19 10:17:02,input_1,"[-44, -47]",-44,-47
3616,2024-01-19 10:17:04,input_1,"[-42, -46]",-42,-46
3617,2024-01-19 10:17:06,input_1,"[-39, -34]",-39,-34
3618,2024-01-19 10:17:08,input_1,"[-35, -33]",-35,-33
3619,2024-01-19 10:17:10,input_1,"[-35, -36]",-35,-36
3620,2024-01-19 10:17:12,input_1,"[-36, -33]",-36,-33
3621,2024-01-19 10:17:14,input_1,"[-39, -40]",-39,-40
3622,2024-01-19 10:17:16,input_1,"[-40, -42]",-40,-42
3623,2024-01-19 10:17:18,input_1,"[-42, -45]",-42,-45
3624,2024-01-19 10:17:20,input_1,"[-29, -29]",-29,-29
3625,2024-01-19 10:17:22,input_1,"[-27, -29]",-27,-29
3626,2024-01-19 10:17:24,input_1,"[-25, -25]",-25,-25
3627,2024-01-19 10:17:26,input_1,"[-26, -25]",-26,-25
3628,2024-01-19 10:17:28,input_1,"[-48, -48]",-48,-48
3629,2024-01-19 10:17:30,input_1,"[-47, -48]",-47,-48
3630,2024-01-19 10:17:33,input_1,"[-38, -39]",-38,-39
3631,2024-01-19 10:17:35,input_1,"[-28, -29]",-28,-29
3632,2024-01-19 10:17:37,input_1,"[-27, -26]",-27,-26
3633,2024-01-19 10:17:39,input_1,"[-32, -31]",-32,-31
3634,2024-01-19 10:17:41,input_1,"[-28, -30]",-28,-30
3635,2024-01-19 10:17:43,input_1,"[-25, -27]",-25,-27
3636,2024-01-19 10:17:45,input_1,"[-25, -25]",-25,-25
3637,2024-01-19 10:17:47,input_1,"[-18, -19]",-18,-19
3638,2024-01-19 10:17:49,input_1,"[-17, -15]",-17,-15
3639,2024-01-19 10:17:51,input_1,"[-18, -19]",-18,-19
3640,2024-01-19 10:17:54,input_1,"[-16, -16]",-16,-16
3641,2024-01-19 10:17:56,input_1,"[-18, -16]",-18,-16
3642,2024-01-19 10:17:58,input_1,"[-19, -21]",-19,-21
3643,2024-01-19 10:18:00,input_1,"[-17, -15]",-17,-15
3644,2024-01-19 10:18:02,input_1,"[-15, -13]",-15,-13
3645,2024-01-19 10:18:04,input_1,"[-17, -19]",-17,-19
3646,2024-01-19 10:18:06,input_1,"[-22, -20]",-22,-20
3647,2024-01-19 10:18:08,input_1,"[-23, -17]",-23,-17
3648,2024-01-19 10:18:10,input_1,"[-25, -23]",-25,-23
3649,2024-01-19 10:18:12,input_1,"[-28, -29]",-28,-29
3650,2024-01-19 10:18:14,input_1,"[-21, -23]",-21,-23
3651,2024-01-19 10:18:16,input_1,"[-18, -19]",-18,-19
3652,2024-01-19 10:18:19,input_1,"[-22, -20]",-22,-20
3653,2024-01-19 10:18:21,input_1,"[-20, -21]",-20,-21
3654,2024-01-19 10:18:23,input_1,"[-23, -23]",-23,-23
3655,2024-01-19 10:18:25,input_1,"[-28, -25]",-28,-25
3656,2024-01-19 10:18:27,input_1,"[-26, -24]",-26,-24
3657,2024-01-19 10:18:29,input_1,"[-23, -20]",-23,-20
3658,2024-01-19 10:18:31,input_1,"[-19, -19]",-19,-19
3659,2024-01-19 10:18:33,input_1,"[-18, -16]",-18,-16
3660,2024-01-19 10:18:35,input_1,"[-25, -19]",-25,-19
3661,2024-01-19 10:18:37,input_1,"[-51, -50]",-51,-50
3662,2024-01-19 10:18:39,input_1,"[-35, -43]",-35,-43
3663,2024-01-19 10:18:42,input_1,"[-39, -38]",-39,-38
3664,2024-01-19 10:18:44,input_1,"[-45, -47]",-45,-47
3665,2024-01-19 10:18:46,input_1,"[-37, -37]",-37,-37
3666,2024-01-19 10:18:48,input_1,"[-31, -29]",-31,-29
3667,2024-01-19 10:18:50,input_1,"[-34, -32]",-34,-32
3668,2024-01-19 10:18:52,input_1,"[-48, -42]",-48,-42
3669,2024-01-19 10:18:54,input_1,"[-61, -61]",-61,-61
3670,2024-01-19 10:18:56,input_1,"[-58, -59]",-58,-59
3671,2024-01-19 10:18:58,input_1,"[-23, -23]",-23,-23
3672,2024-01-19 10:19:00,input_1,"[-24, -24]",-24,-24
3673,2024-01-19 10:19:02,input_1,"[-40, -41]",-40,-41
3674,2024-01-19 10:19:04,input_1,"[-38, -39]",-38,-39
3675,2024-01-19 10:19:06,input_1,"[-40, -40]",-40,-40
3676,2024-01-19 10:19:08,input_1,"[-40, -43]",-40,-43
3677,2024-01-19 10:19:11,input_1,"[-23, -26]",-23,-26
3678,2024-01-19 10:19:13,input_1,"[-23, -25]",-23,-25
3679,2024-01-19 10:19:15,input_1,"[-34, -29]",-34,-29
3680,2024-01-19 10:19:17,input_1,"[-60, -60]",-60,-60
3681,2024-01-19 10:19:19,input_1,"[-40, -42]",-40,-42
3682,2024-01-19 10:19:21,input_1,"[-35, -37]",-35,-37
3683,2024-01-19 10:19:23,input_1,"[-18, -10]",-18,-10
3684,2024-01-19 10:19:25,input_1,"[-17, -10]",-17,-10
3685,2024-01-19 10:19:27,input_1,"[-44, -39]",-44,-39
3686,2024-01-19 10:19:29,input_1,"[-45, -40]",-45,-40
3687,2024-01-19 10:19:31,input_1,"[-49, -54]",-49,-54
3688,2024-01-19 10:19:33,input_1,"[-35, -38]",-35,-38
3689,2024-01-19 10:19:35,input_1,"[-41, -40]",-41,-40
3690,2024-01-19 10:19:37,input_1,"[-39, -44]",-39,-44
3691,2024-01-19 10:19:39,input_1,"[-41, -44]",-41,-44
3692,2024-01-19 10:19:41,input_1,"[-55, -49]",-55,-49
3693,2024-01-19 10:19:43,input_1,"[-59, -62]",-59,-62
3694,2024-01-19 10:19:45,input_1,"[-65, -66]",-65,-66
3695,2024-01-19 10:19:47,input_1,"[-69, -69]",-69,-69
3696,2024-01-19 10:19:49,input_1,"[-47, -44]",-47,-44
3697,2024-01-19 10:19:51,input_1,"[-44, -42]",-44,-42
3698,2024-01-19 10:19:54,input_1,"[-42, -45]",-42,-45
3699,2024-01-19 10:19:56,input_1,"[-40, -39]",-40,-39
3700,2024-01-19 10:19:58,input_1,"[-41, -39]",-41,-39
3701,2024-01-19 10:20:00,input_1,"[-39, -39]",-39,-39
3702,2024-01-19 10:20:02,input_1,"[-38, -38]",-38,-38
3703,2024-01-19 10:20:04,input_1,"[-45, -48]",-45,-48
3704,2024-01-19 10:20:06,input_1,"[-64, -63]",-64,-63
3705,2024-01-19 10:20:08,input_1,"[-48, -47]",-48,-47
3706,2024-01-19 10:20:10,input_1,"[-46, -43]",-46,-43
3707,2024-01-19 10:20:12,input_1,"[-40, -41]",-40,-41
3708,2024-01-19 10:20:14,input_1,"[-40, -42]",-40,-42
3709,2024-01-19 10:20:17,input_1,"[-26, -33]",-26,-33
3710,2024-01-19 10:20:19,input_1,"[-23, -23]",-23,-23
3711,2024-01-19 10:20:21,input_1,"[-22, -26]",-22,-26
3712,2024-01-19 10:20:23,input_1,"[-28, -28]",-28,-28
3713,2024-01-19 10:20:25,input_1,"[-23, -18]",-23,-18
3714,2024-01-19 10:20:27,input_1,"[-18, -19]",-18,-19
3715,2024-01-19 10:20:29,input_1,"[-28, -24]",-28,-24
3716,2024-01-19 10:20:31,input_1,"[-33, -32]",-33,-32
3717,2024-01-19 10:20:33,input_1,"[-41, -40]",-41,-40
3718,2024-01-19 10:20:35,input_1,"[-21, -18]",-21,-18
3719,2024-01-19 10:20:37,input_1,"[-20, -22]",-20,-22
3720,2024-01-19 10:20:39,input_1,"[-24, -24]",-24,-24
3721,2024-01-19 10:20:41,input_1,"[-25, -22]",-25,-22
3722,2024-01-19 10:20:43,input_1,"[-29, -23]",-29,-23
3723,2024-01-19 10:20:45,input_1,"[-29, -30]",-29,-30
3724,2024-01-19 10:20:47,input_1,"[-27, -26]",-27,-26
3725,2024-01-19 10:20:49,input_1,"[-22, -24]",-22,-24
3726,2024-01-19 10:20:51,input_1,"[-22, -23]",-22,-23
3727,2024-01-19 10:20:53,input_1,"[-25, -24]",-25,-24
3728,2024-01-19 10:20:56,input_1,"[-31, -25]",-31,-25
3729,2024-01-19 10:20:58,input_1,"[-28, -29]",-28,-29
3730,2024-01-19 10:21:00,input_1,"[-25, -26]",-25,-26
3731,2024-01-19 10:21:02,input_1,"[-26, -26]",-26,-26
3732,2024-01-19 10:21:04,input_1,"[-37, -33]",-37,-33
3733,2024-01-19 10:21:06,input_1,"[-59, -59]",-59,-59
3734,2024-01-19 10:21:08,input_1,"[-62, -61]",-62,-61
3735,2024-01-19 10:21:10,input_1,"[-62, -66]",-62,-66
3736,2024-01-19 10:21:12,input_1,"[-64, -69]",-64,-69
3737,2024-01-19 10:21:14,input_1,"[-49, -49]",-49,-49
3738,2024-01-19 10:21:16,input_1,"[-49, -49]",-49,-49
3739,2024-01-19 10:21:18,input_1,"[-67, -69]",-67,-69
3740,2024-01-19 10:21:20,input_1,"[-46, -45]",-46,-45
3741,2024-01-19 10:21:22,input_1,"[-42, -46]",-42,-46
3742,2024-01-19 10:21:25,input_1,"[-40, -39]",-40,-39
3743,2024-01-19 10:21:27,input_1,"[-37, -36]",-37,-36
3744,2024-01-19 10:21:29,input_1,"[-37, -38]",-37,-38
3745,2024-01-19 10:21:31,input_1,"[-41, -46]",-41,-46
3746,2024-01-19 10:21:33,input_1,"[-37, -39]",-37,-39
3747,2024-01-19 10:21:35,input_1,"[-31, -31]",-31,-31
3748,2024-01-19 10:21:37,input_1,"[-27, -25]",-27,-25
