,date_time,bitrate_out,bitrate,ts,streamId
6649,2024-01-19 11:55:15,203,203,1705708515,input_1
6650,2024-01-19 11:55:17,390,390,1705708517,input_1
6651,2024-01-19 11:55:19,417,417,1705708519,input_1
6652,2024-01-19 11:55:21,362,362,1705708521,input_1
6653,2024-01-19 11:55:23,416,416,1705708523,input_1
6654,2024-01-19 11:55:25,397,397,1705708525,input_1
6655,2024-01-19 11:55:27,432,432,1705708527,input_1
6656,2024-01-19 11:55:29,420,420,1705708529,input_1
6657,2024-01-19 11:55:31,474,474,1705708531,input_1
6658,2024-01-19 11:55:33,74,74,1705708533,input_1
6659,2024-01-19 11:55:35,288,288,1705708535,input_1
6660,2024-01-19 11:55:37,403,403,1705708537,input_1
6661,2024-01-19 11:55:39,562,562,1705708539,input_1
6662,2024-01-19 11:55:41,348,348,1705708541,input_1
6663,2024-01-19 11:55:43,90,90,1705708543,input_1
6664,2024-01-19 11:55:45,288,288,1705708545,input_1
6665,2024-01-19 11:55:47,427,427,1705708547,input_1
6666,2024-01-19 11:55:49,466,466,1705708549,input_1
6667,2024-01-19 11:55:51,404,404,1705708551,input_1
6668,2024-01-19 11:55:53,267,267,1705708553,input_1
6669,2024-01-19 11:55:55,343,343,1705708555,input_1
6670,2024-01-19 11:55:57,98,98,1705708557,input_1
6671,2024-01-19 11:55:59,209,209,1705708559,input_1
6672,2024-01-19 11:56:01,425,425,1705708561,input_1
6673,2024-01-19 11:56:03,495,495,1705708563,input_1
6674,2024-01-19 11:56:05,249,249,1705708565,input_1
6675,2024-01-19 11:56:07,642,642,1705708567,input_1
6676,2024-01-19 11:56:09,629,629,1705708569,input_1
6677,2024-01-19 11:56:11,436,436,1705708571,input_1
6678,2024-01-19 11:56:13,716,716,1705708573,input_1
6679,2024-01-19 11:56:15,241,241,1705708575,input_1
6680,2024-01-19 11:56:17,187,187,1705708577,input_1
6681,2024-01-19 11:56:19,573,573,1705708579,input_1
6682,2024-01-19 11:56:21,579,579,1705708581,input_1
6683,2024-01-19 11:56:23,233,233,1705708583,input_1
6684,2024-01-19 11:56:25,345,345,1705708585,input_1
6685,2024-01-19 11:56:27,314,314,1705708587,input_1
6686,2024-01-19 11:56:29,360,360,1705708589,input_1
6687,2024-01-19 11:56:31,261,261,1705708591,input_1
6688,2024-01-19 11:56:33,319,319,1705708593,input_1
6689,2024-01-19 11:56:35,622,622,1705708595,input_1
6690,2024-01-19 11:56:37,772,772,1705708597,input_1
6691,2024-01-19 11:56:39,773,773,1705708599,input_1
6692,2024-01-19 11:56:41,246,246,1705708601,input_1
6693,2024-01-19 11:56:43,481,481,1705708603,input_1
6694,2024-01-19 11:56:45,309,309,1705708605,input_1
6695,2024-01-19 11:56:47,197,197,1705708607,input_1
6696,2024-01-19 11:56:49,214,214,1705708609,input_1
6697,2024-01-19 11:56:51,280,280,1705708611,input_1
6698,2024-01-19 11:56:53,416,416,1705708613,input_1
6699,2024-01-19 11:56:55,370,370,1705708615,input_1
6700,2024-01-19 11:56:57,75,75,1705708617,input_1
6701,2024-01-19 11:56:59,366,366,1705708619,input_1
6702,2024-01-19 11:57:01,258,258,1705708621,input_1
6703,2024-01-19 11:57:03,271,271,1705708623,input_1
6704,2024-01-19 11:57:05,314,314,1705708625,input_1
6705,2024-01-19 11:57:07,429,429,1705708627,input_1
6706,2024-01-19 11:57:09,1101,1101,1705708629,input_1
6707,2024-01-19 11:57:11,747,747,1705708631,input_1
6708,2024-01-19 11:57:13,808,808,1705708633,input_1
6709,2024-01-19 11:57:15,434,434,1705708635,input_1
6710,2024-01-19 11:57:17,314,314,1705708637,input_1
6711,2024-01-19 11:57:19,536,536,1705708639,input_1
6712,2024-01-19 11:57:21,226,226,1705708641,input_1
6713,2024-01-19 11:57:23,363,363,1705708643,input_1
6714,2024-01-19 11:57:25,581,581,1705708645,input_1
6715,2024-01-19 11:57:27,219,219,1705708647,input_1
6716,2024-01-19 11:57:29,310,310,1705708649,input_1
6717,2024-01-19 11:57:31,385,385,1705708651,input_1
6718,2024-01-19 11:57:33,288,288,1705708653,input_1
6719,2024-01-19 11:57:35,507,507,1705708655,input_1
6720,2024-01-19 11:57:37,749,749,1705708657,input_1
6721,2024-01-19 11:57:39,714,714,1705708659,input_1
6722,2024-01-19 11:57:41,332,332,1705708661,input_1
6723,2024-01-19 11:57:43,488,488,1705708663,input_1
6724,2024-01-19 11:57:45,534,534,1705708665,input_1
6725,2024-01-19 11:57:47,311,311,1705708667,input_1
6726,2024-01-19 11:57:49,260,260,1705708669,input_1
6727,2024-01-19 11:57:51,231,231,1705708671,input_1
6728,2024-01-19 11:57:53,244,244,1705708673,input_1
6729,2024-01-19 11:57:55,117,117,1705708675,input_1
6730,2024-01-19 11:57:57,177,177,1705708677,input_1
6731,2024-01-19 11:57:59,507,507,1705708679,input_1
6732,2024-01-19 11:58:01,494,494,1705708681,input_1
6733,2024-01-19 11:58:03,395,395,1705708683,input_1
6734,2024-01-19 11:58:05,556,556,1705708685,input_1
6735,2024-01-19 11:58:07,1345,1345,1705708687,input_1
6736,2024-01-19 11:58:09,642,642,1705708689,input_1
6737,2024-01-19 11:58:11,341,341,1705708691,input_1
6738,2024-01-19 11:58:13,517,517,1705708693,input_1
6739,2024-01-19 11:58:15,205,205,1705708695,input_1
6740,2024-01-19 11:58:17,422,422,1705708697,input_1
6741,2024-01-19 11:58:19,825,825,1705708699,input_1
6742,2024-01-19 11:58:21,421,421,1705708701,input_1
6743,2024-01-19 11:58:23,538,538,1705708703,input_1
6744,2024-01-19 11:58:25,499,499,1705708705,input_1
6745,2024-01-19 11:58:27,632,632,1705708707,input_1
6746,2024-01-19 11:58:29,430,430,1705708709,input_1
6747,2024-01-19 11:58:31,389,389,1705708711,input_1
6748,2024-01-19 11:58:33,771,771,1705708713,input_1
6749,2024-01-19 11:58:35,432,432,1705708715,input_1
6750,2024-01-19 11:58:37,471,471,1705708717,input_1
6751,2024-01-19 11:58:39,336,336,1705708719,input_1
6752,2024-01-19 11:58:41,316,316,1705708721,input_1
6753,2024-01-19 11:58:43,303,303,1705708723,input_1
6754,2024-01-19 11:58:45,239,239,1705708725,input_1
6755,2024-01-19 11:58:47,171,171,1705708727,input_1
6756,2024-01-19 11:58:49,722,722,1705708729,input_1
6757,2024-01-19 11:58:51,809,809,1705708731,input_1
6758,2024-01-19 11:58:53,723,723,1705708733,input_1
6759,2024-01-19 11:58:55,724,724,1705708735,input_1
6760,2024-01-19 11:58:57,781,781,1705708737,input_1
6761,2024-01-19 11:58:59,540,540,1705708739,input_1
6762,2024-01-19 11:59:01,664,664,1705708741,input_1
6763,2024-01-19 11:59:03,727,727,1705708743,input_1
6764,2024-01-19 11:59:05,998,998,1705708745,input_1
6765,2024-01-19 11:59:07,654,654,1705708747,input_1
6766,2024-01-19 11:59:09,187,187,1705708749,input_1
6767,2024-01-19 11:59:11,819,819,1705708751,input_1
6768,2024-01-19 11:59:13,664,664,1705708753,input_1
6769,2024-01-19 11:59:15,626,626,1705708755,input_1
6770,2024-01-19 11:59:17,386,386,1705708757,input_1
6771,2024-01-19 11:59:19,188,188,1705708759,input_1
6772,2024-01-19 11:59:21,211,211,1705708761,input_1
6773,2024-01-19 11:59:23,263,263,1705708763,input_1
6774,2024-01-19 11:59:25,145,145,1705708765,input_1
6775,2024-01-19 11:59:27,334,334,1705708767,input_1
6776,2024-01-19 11:59:29,47,47,1705708769,input_1
6777,2024-01-19 11:59:31,215,215,1705708771,input_1
6778,2024-01-19 11:59:33,59,59,1705708773,input_1
6779,2024-01-19 11:59:35,243,243,1705708775,input_1
6780,2024-01-19 11:59:37,254,254,1705708777,input_1
6781,2024-01-19 11:59:39,267,267,1705708779,input_1
6782,2024-01-19 11:59:41,231,231,1705708781,input_1
6783,2024-01-19 11:59:43,149,149,1705708783,input_1
6784,2024-01-19 11:59:45,466,466,1705708785,input_1
6785,2024-01-19 11:59:47,199,199,1705708787,input_1
6786,2024-01-19 11:59:49,317,317,1705708789,input_1
6787,2024-01-19 11:59:51,290,290,1705708791,input_1
6788,2024-01-19 11:59:53,268,268,1705708793,input_1
6789,2024-01-19 11:59:55,361,361,1705708795,input_1
6790,2024-01-19 11:59:57,584,584,1705708797,input_1
6791,2024-01-19 11:59:59,228,228,1705708799,input_1
6792,2024-01-20 12:00:01,425,425,1705708801,input_1
6793,2024-01-20 12:00:03,303,303,1705708803,input_1
6794,2024-01-20 12:00:05,706,706,1705708805,input_1
6795,2024-01-20 12:00:07,1100,1100,1705708807,input_1
6796,2024-01-20 12:00:09,1040,1040,1705708809,input_1
6797,2024-01-20 12:00:11,380,380,1705708811,input_1
6798,2024-01-20 12:00:13,867,867,1705708813,input_1
6799,2024-01-20 12:00:15,266,266,1705708815,input_1
6800,2024-01-20 12:00:17,1244,1244,1705708817,input_1
6801,2024-01-20 12:00:19,899,899,1705708819,input_1
6802,2024-01-20 12:00:21,509,509,1705708821,input_1
6803,2024-01-20 12:00:23,416,416,1705708823,input_1
6804,2024-01-20 12:00:25,276,276,1705708825,input_1
6805,2024-01-20 12:00:27,533,533,1705708827,input_1
6806,2024-01-20 12:00:29,777,777,1705708829,input_1
6807,2024-01-20 12:00:31,638,638,1705708831,input_1
6808,2024-01-20 12:00:33,181,181,1705708833,input_1
6809,2024-01-20 12:00:35,275,275,1705708835,input_1
6810,2024-01-20 12:00:37,313,313,1705708837,input_1
6811,2024-01-20 12:00:39,344,344,1705708839,input_1
6812,2024-01-20 12:00:41,170,170,1705708841,input_1
6813,2024-01-20 12:00:43,348,348,1705708843,input_1
6814,2024-01-20 12:00:45,268,268,1705708845,input_1
6815,2024-01-20 12:00:47,575,575,1705708847,input_1
6816,2024-01-20 12:00:49,791,791,1705708849,input_1
6817,2024-01-20 12:00:51,837,837,1705708851,input_1
6818,2024-01-20 12:00:53,635,635,1705708853,input_1
6819,2024-01-20 12:00:55,643,643,1705708855,input_1
6820,2024-01-20 12:00:57,195,195,1705708857,input_1
6821,2024-01-20 12:00:59,219,219,1705708859,input_1
6822,2024-01-20 12:01:01,291,291,1705708861,input_1
6823,2024-01-20 12:01:03,277,277,1705708863,input_1
6824,2024-01-20 12:01:05,274,274,1705708865,input_1
6825,2024-01-20 12:01:07,86,86,1705708867,input_1
6826,2024-01-20 12:01:09,163,163,1705708869,input_1
6827,2024-01-20 12:01:11,204,204,1705708871,input_1
6828,2024-01-20 12:01:13,109,109,1705708873,input_1
6829,2024-01-20 12:01:15,147,147,1705708875,input_1
6830,2024-01-20 12:01:17,471,471,1705708877,input_1
6831,2024-01-20 12:01:19,216,216,1705708879,input_1
6832,2024-01-20 12:01:21,164,164,1705708881,input_1
6833,2024-01-20 12:01:23,164,164,1705708883,input_1
6834,2024-01-20 12:01:25,212,212,1705708885,input_1
6835,2024-01-20 12:01:27,318,318,1705708887,input_1
6836,2024-01-20 12:01:29,334,334,1705708889,input_1
6837,2024-01-20 12:01:31,382,382,1705708891,input_1
6838,2024-01-20 12:01:33,451,451,1705708893,input_1
6839,2024-01-20 12:01:35,457,457,1705708895,input_1
6840,2024-01-20 12:01:37,416,416,1705708897,input_1
6841,2024-01-20 12:01:39,358,358,1705708899,input_1
6842,2024-01-20 12:01:41,399,399,1705708901,input_1
6843,2024-01-20 12:01:43,371,371,1705708903,input_1
6844,2024-01-20 12:01:45,438,438,1705708905,input_1
6845,2024-01-20 12:01:47,359,359,1705708907,input_1
6846,2024-01-20 12:01:49,474,474,1705708909,input_1
6847,2024-01-20 12:01:51,419,419,1705708911,input_1
6848,2024-01-20 12:01:53,390,390,1705708913,input_1
6849,2024-01-20 12:01:55,368,368,1705708915,input_1
6850,2024-01-20 12:01:57,450,450,1705708917,input_1
6851,2024-01-20 12:01:59,622,622,1705708919,input_1
6852,2024-01-20 12:02:01,864,864,1705708921,input_1
6853,2024-01-20 12:02:03,1080,1080,1705708923,input_1
6854,2024-01-20 12:02:05,755,755,1705708925,input_1
6855,2024-01-20 12:02:07,717,717,1705708927,input_1
6856,2024-01-20 12:02:09,1025,1025,1705708929,input_1
6857,2024-01-20 12:02:11,606,606,1705708931,input_1
6858,2024-01-20 12:02:13,805,805,1705708933,input_1
6859,2024-01-20 12:02:15,695,695,1705708935,input_1
6860,2024-01-20 12:02:17,681,681,1705708937,input_1
6861,2024-01-20 12:02:19,778,778,1705708939,input_1
6862,2024-01-20 12:02:21,732,732,1705708941,input_1
6863,2024-01-20 12:02:23,920,920,1705708943,input_1
6864,2024-01-20 12:02:25,671,671,1705708945,input_1
6865,2024-01-20 12:02:27,621,621,1705708947,input_1
6866,2024-01-20 12:02:29,484,484,1705708949,input_1
6867,2024-01-20 12:02:31,286,286,1705708951,input_1
6868,2024-01-20 12:02:33,177,177,1705708953,input_1
6869,2024-01-20 12:02:35,247,247,1705708955,input_1
6870,2024-01-20 12:02:37,240,240,1705708957,input_1
6871,2024-01-20 12:02:39,223,223,1705708959,input_1
6872,2024-01-20 12:02:41,174,174,1705708961,input_1
6873,2024-01-20 12:02:43,203,203,1705708963,input_1
6874,2024-01-20 12:02:45,90,90,1705708965,input_1
6875,2024-01-20 12:02:47,96,96,1705708967,input_1
6876,2024-01-20 12:02:49,178,178,1705708969,input_1
6877,2024-01-20 12:02:51,96,96,1705708971,input_1
6878,2024-01-20 12:02:53,98,98,1705708973,input_1
6879,2024-01-20 12:02:55,160,160,1705708975,input_1
6880,2024-01-20 12:02:57,183,183,1705708977,input_1
6881,2024-01-20 12:02:59,183,183,1705708979,input_1
6882,2024-01-20 12:03:01,210,210,1705708981,input_1
6883,2024-01-20 12:03:03,148,148,1705708983,input_1
6884,2024-01-20 12:03:05,562,562,1705708985,input_1
6885,2024-01-20 12:03:07,575,575,1705708987,input_1
6886,2024-01-20 12:03:09,521,521,1705708989,input_1
6887,2024-01-20 12:03:11,431,431,1705708991,input_1
6888,2024-01-20 12:03:13,600,600,1705708993,input_1
6889,2024-01-20 12:03:15,677,677,1705708995,input_1
6890,2024-01-20 12:03:17,607,607,1705708997,input_1
6891,2024-01-20 12:03:19,160,160,1705708999,input_1
6892,2024-01-20 12:03:21,158,158,1705709001,input_1
6893,2024-01-20 12:03:23,184,184,1705709003,input_1
6894,2024-01-20 12:03:25,354,354,1705709005,input_1
6895,2024-01-20 12:03:27,690,690,1705709007,input_1
6896,2024-01-20 12:03:29,772,772,1705709009,input_1
6897,2024-01-20 12:03:31,551,551,1705709011,input_1
6898,2024-01-20 12:03:33,632,632,1705709013,input_1
6899,2024-01-20 12:03:35,629,629,1705709015,input_1
6900,2024-01-20 12:03:37,391,391,1705709017,input_1
6901,2024-01-20 12:03:39,368,368,1705709019,input_1
6902,2024-01-20 12:03:41,267,267,1705709021,input_1
6903,2024-01-20 12:03:43,338,338,1705709023,input_1
6904,2024-01-20 12:03:45,263,263,1705709025,input_1
6905,2024-01-20 12:03:47,328,328,1705709027,input_1
6906,2024-01-20 12:03:49,236,236,1705709029,input_1
6907,2024-01-20 12:03:51,508,508,1705709031,input_1
6908,2024-01-20 12:03:53,556,556,1705709033,input_1
6909,2024-01-20 12:03:55,209,209,1705709035,input_1
6910,2024-01-20 12:03:57,394,394,1705709037,input_1
6911,2024-01-20 12:03:59,128,128,1705709039,input_1
6912,2024-01-20 12:04:01,142,142,1705709041,input_1
6913,2024-01-20 12:04:03,129,129,1705709043,input_1
6914,2024-01-20 12:04:05,110,110,1705709045,input_1
6915,2024-01-20 12:04:07,247,247,1705709047,input_1
6916,2024-01-20 12:04:09,337,337,1705709049,input_1
6917,2024-01-20 12:04:11,358,358,1705709051,input_1
6918,2024-01-20 12:04:13,138,138,1705709053,input_1
6919,2024-01-20 12:04:15,121,121,1705709055,input_1
6920,2024-01-20 12:04:17,440,440,1705709057,input_1
6921,2024-01-20 12:04:19,634,634,1705709059,input_1
6922,2024-01-20 12:04:21,824,824,1705709061,input_1
6923,2024-01-20 12:04:23,411,411,1705709063,input_1
6924,2024-01-20 12:04:25,386,386,1705709065,input_1
6925,2024-01-20 12:04:27,61,61,1705709067,input_1
6926,2024-01-20 12:04:29,228,228,1705709069,input_1
6927,2024-01-20 12:04:31,72,72,1705709071,input_1
6928,2024-01-20 12:04:33,317,317,1705709073,input_1
6929,2024-01-20 12:04:35,75,75,1705709075,input_1
6930,2024-01-20 12:04:37,176,176,1705709077,input_1
6931,2024-01-20 12:04:39,186,186,1705709079,input_1
6932,2024-01-20 12:04:41,152,152,1705709081,input_1
6933,2024-01-20 12:04:43,240,240,1705709083,input_1
6934,2024-01-20 12:04:45,400,400,1705709085,input_1
6935,2024-01-20 12:04:47,238,238,1705709087,input_1
6936,2024-01-20 12:04:49,227,227,1705709089,input_1
6937,2024-01-20 12:04:51,274,274,1705709091,input_1
6938,2024-01-20 12:04:53,281,281,1705709093,input_1
6939,2024-01-20 12:04:55,439,439,1705709095,input_1
6940,2024-01-20 12:04:57,225,225,1705709097,input_1
6941,2024-01-20 12:04:59,469,469,1705709099,input_1
6942,2024-01-20 12:05:01,636,636,1705709101,input_1
6943,2024-01-20 12:05:03,566,566,1705709103,input_1
6944,2024-01-20 12:05:05,426,426,1705709105,input_1
6945,2024-01-20 12:05:07,188,188,1705709107,input_1
6946,2024-01-20 12:05:09,339,339,1705709109,input_1
6947,2024-01-20 12:05:11,278,278,1705709111,input_1
6948,2024-01-20 12:05:13,366,366,1705709113,input_1
6949,2024-01-20 12:05:15,272,272,1705709115,input_1
6950,2024-01-20 12:05:17,454,454,1705709117,input_1
6951,2024-01-20 12:05:19,290,290,1705709119,input_1
6952,2024-01-20 12:05:21,502,502,1705709121,input_1
6953,2024-01-20 12:05:23,376,376,1705709123,input_1
6954,2024-01-20 12:05:25,531,531,1705709125,input_1
6955,2024-01-20 12:05:27,391,391,1705709127,input_1
6956,2024-01-20 12:05:29,264,264,1705709129,input_1
6957,2024-01-20 12:05:31,237,237,1705709131,input_1
6958,2024-01-20 12:05:33,261,261,1705709133,input_1
6959,2024-01-20 12:05:35,627,627,1705709135,input_1
6960,2024-01-20 12:05:37,342,342,1705709137,input_1
6961,2024-01-20 12:05:39,221,221,1705709139,input_1
6962,2024-01-20 12:05:41,113,113,1705709141,input_1
6963,2024-01-20 12:05:43,490,490,1705709143,input_1
6964,2024-01-20 12:05:45,392,392,1705709145,input_1
6965,2024-01-20 12:05:47,384,384,1705709147,input_1
6966,2024-01-20 12:05:49,301,301,1705709149,input_1
6967,2024-01-20 12:05:51,450,450,1705709151,input_1
6968,2024-01-20 12:05:53,163,163,1705709153,input_1
6969,2024-01-20 12:05:55,173,173,1705709155,input_1
6970,2024-01-20 12:05:57,193,193,1705709157,input_1
6971,2024-01-20 12:05:59,584,584,1705709159,input_1
6972,2024-01-20 12:06:01,348,348,1705709161,input_1
6973,2024-01-20 12:06:03,523,523,1705709163,input_1
6974,2024-01-20 12:06:05,536,536,1705709165,input_1
6975,2024-01-20 12:06:07,582,582,1705709167,input_1
6976,2024-01-20 12:06:09,576,576,1705709169,input_1
6977,2024-01-20 12:06:11,541,541,1705709171,input_1
6978,2024-01-20 12:06:13,37,37,1705709173,input_1
6979,2024-01-20 12:06:15,567,567,1705709175,input_1
6980,2024-01-20 12:06:17,409,409,1705709177,input_1
6981,2024-01-20 12:06:19,520,520,1705709179,input_1
6982,2024-01-20 12:06:21,204,204,1705709181,input_1
6983,2024-01-20 12:06:23,403,403,1705709183,input_1
6984,2024-01-20 12:06:25,358,358,1705709185,input_1
6985,2024-01-20 12:06:27,160,160,1705709187,input_1
6986,2024-01-20 12:06:29,479,479,1705709189,input_1
6987,2024-01-20 12:06:31,397,397,1705709191,input_1
6988,2024-01-20 12:06:33,678,678,1705709193,input_1
6989,2024-01-20 12:06:35,924,924,1705709195,input_1
6990,2024-01-20 12:06:37,346,346,1705709197,input_1
6991,2024-01-20 12:06:39,406,406,1705709199,input_1
6992,2024-01-20 12:06:41,430,430,1705709201,input_1
6993,2024-01-20 12:06:43,255,255,1705709203,input_1
6994,2024-01-20 12:06:45,27,27,1705709205,input_1
6995,2024-01-20 12:06:47,283,283,1705709207,input_1
6996,2024-01-20 12:06:49,508,508,1705709209,input_1
6997,2024-01-20 12:06:51,262,262,1705709211,input_1
6998,2024-01-20 12:06:53,254,254,1705709213,input_1
6999,2024-01-20 12:06:55,288,288,1705709215,input_1
7000,2024-01-20 12:06:57,206,206,1705709217,input_1
7001,2024-01-20 12:06:59,328,328,1705709219,input_1
7002,2024-01-20 12:07:01,248,248,1705709221,input_1
7003,2024-01-20 12:07:03,332,332,1705709223,input_1
7004,2024-01-20 12:07:05,925,925,1705709225,input_1
7005,2024-01-20 12:07:07,906,906,1705709227,input_1
7006,2024-01-20 12:07:09,752,752,1705709229,input_1
7007,2024-01-20 12:07:11,670,670,1705709231,input_1
7008,2024-01-20 12:07:13,263,263,1705709233,input_1
7009,2024-01-20 12:07:15,414,414,1705709235,input_1
7010,2024-01-20 12:07:17,462,462,1705709237,input_1
7011,2024-01-20 12:07:19,295,295,1705709239,input_1
7012,2024-01-20 12:07:21,472,472,1705709241,input_1
7013,2024-01-20 12:07:23,340,340,1705709243,input_1
7014,2024-01-20 12:07:25,354,354,1705709245,input_1
7015,2024-01-20 12:07:27,267,267,1705709247,input_1
7016,2024-01-20 12:07:29,366,366,1705709249,input_1
7017,2024-01-20 12:07:31,334,334,1705709251,input_1
7018,2024-01-20 12:07:33,724,724,1705709253,input_1
7019,2024-01-20 12:07:35,711,711,1705709255,input_1
7020,2024-01-20 12:07:37,465,465,1705709257,input_1
7021,2024-01-20 12:07:39,379,379,1705709259,input_1
7022,2024-01-20 12:07:41,530,530,1705709261,input_1
7023,2024-01-20 12:07:43,489,489,1705709263,input_1
7024,2024-01-20 12:07:45,253,253,1705709265,input_1
7025,2024-01-20 12:07:47,308,308,1705709267,input_1
7026,2024-01-20 12:07:49,67,67,1705709269,input_1
7027,2024-01-20 12:07:51,276,276,1705709271,input_1
7028,2024-01-20 12:07:53,89,89,1705709273,input_1
7029,2024-01-20 12:07:55,348,348,1705709275,input_1
7030,2024-01-20 12:07:57,686,686,1705709277,input_1
7031,2024-01-20 12:07:59,282,282,1705709279,input_1
7032,2024-01-20 12:08:01,615,615,1705709281,input_1
7033,2024-01-20 12:08:03,1184,1184,1705709283,input_1
7034,2024-01-20 12:08:05,702,702,1705709285,input_1
7035,2024-01-20 12:08:07,521,521,1705709287,input_1
7036,2024-01-20 12:08:09,252,252,1705709289,input_1
7037,2024-01-20 12:08:11,452,452,1705709291,input_1
7038,2024-01-20 12:08:13,323,323,1705709293,input_1
7039,2024-01-20 12:08:15,716,716,1705709295,input_1
7040,2024-01-20 12:08:17,545,545,1705709297,input_1
7041,2024-01-20 12:08:19,504,504,1705709299,input_1
7042,2024-01-20 12:08:21,514,514,1705709301,input_1
7043,2024-01-20 12:08:23,598,598,1705709303,input_1
7044,2024-01-20 12:08:25,309,309,1705709305,input_1
7045,2024-01-20 12:08:27,611,611,1705709307,input_1
7046,2024-01-20 12:08:29,516,516,1705709309,input_1
7047,2024-01-20 12:08:31,665,665,1705709311,input_1
7048,2024-01-20 12:08:33,483,483,1705709313,input_1
7049,2024-01-20 12:08:35,313,313,1705709315,input_1
7050,2024-01-20 12:08:37,352,352,1705709317,input_1
7051,2024-01-20 12:08:39,391,391,1705709319,input_1
7052,2024-01-20 12:08:41,44,44,1705709321,input_1
7053,2024-01-20 12:08:43,353,353,1705709323,input_1
7054,2024-01-20 12:08:45,455,455,1705709325,input_1
7055,2024-01-20 12:08:47,798,798,1705709327,input_1
7056,2024-01-20 12:08:49,823,823,1705709329,input_1
7057,2024-01-20 12:08:51,636,636,1705709331,input_1
7058,2024-01-20 12:08:53,892,892,1705709333,input_1
7059,2024-01-20 12:08:55,653,653,1705709335,input_1
7060,2024-01-20 12:08:57,496,496,1705709337,input_1
7061,2024-01-20 12:08:59,593,593,1705709339,input_1
7062,2024-01-20 12:09:01,1011,1011,1705709341,input_1
7063,2024-01-20 12:09:03,840,840,1705709343,input_1
7064,2024-01-20 12:09:05,280,280,1705709345,input_1
7065,2024-01-20 12:09:07,532,532,1705709347,input_1
7066,2024-01-20 12:09:09,797,797,1705709349,input_1
7067,2024-01-20 12:09:11,689,689,1705709351,input_1
7068,2024-01-20 12:09:13,496,496,1705709353,input_1
7069,2024-01-20 12:09:15,235,235,1705709355,input_1
7070,2024-01-20 12:09:17,231,231,1705709357,input_1
7071,2024-01-20 12:09:19,93,93,1705709359,input_1
7072,2024-01-20 12:09:21,298,298,1705709361,input_1
7073,2024-01-20 12:09:23,256,256,1705709363,input_1
7074,2024-01-20 12:09:25,143,143,1705709365,input_1
7075,2024-01-20 12:09:27,180,180,1705709367,input_1
7076,2024-01-20 12:09:29,84,84,1705709369,input_1
7077,2024-01-20 12:09:31,201,201,1705709371,input_1
7078,2024-01-20 12:09:33,267,267,1705709373,input_1
7079,2024-01-20 12:09:35,314,314,1705709375,input_1
7080,2024-01-20 12:09:37,116,116,1705709377,input_1
7081,2024-01-20 12:09:39,229,229,1705709379,input_1
7082,2024-01-20 12:09:41,400,400,1705709381,input_1
7083,2024-01-20 12:09:43,215,215,1705709383,input_1
7084,2024-01-20 12:09:45,244,244,1705709385,input_1
7085,2024-01-20 12:09:47,434,434,1705709387,input_1
7086,2024-01-20 12:09:49,144,144,1705709389,input_1
7087,2024-01-20 12:09:51,300,300,1705709391,input_1
7088,2024-01-20 12:09:53,506,506,1705709393,input_1
7089,2024-01-20 12:09:55,424,424,1705709395,input_1
7090,2024-01-20 12:09:57,313,313,1705709397,input_1
7091,2024-01-20 12:09:59,497,497,1705709399,input_1
7092,2024-01-20 12:10:01,200,200,1705709401,input_1
7093,2024-01-20 12:10:03,1164,1164,1705709403,input_1
7094,2024-01-20 12:10:05,1067,1067,1705709405,input_1
7095,2024-01-20 12:10:07,571,571,1705709407,input_1
7096,2024-01-20 12:10:09,974,974,1705709409,input_1
7097,2024-01-20 12:10:11,280,280,1705709411,input_1
7098,2024-01-20 12:10:13,902,902,1705709413,input_1
7099,2024-01-20 12:10:15,1191,1191,1705709415,input_1
7100,2024-01-20 12:10:17,350,350,1705709417,input_1
7101,2024-01-20 12:10:19,578,578,1705709419,input_1
7102,2024-01-20 12:10:21,366,366,1705709421,input_1
7103,2024-01-20 12:10:23,170,170,1705709423,input_1
7104,2024-01-20 12:10:25,1007,1007,1705709425,input_1
7105,2024-01-20 12:10:27,757,757,1705709427,input_1
7106,2024-01-20 12:10:29,193,193,1705709429,input_1
7107,2024-01-20 12:10:31,275,275,1705709431,input_1
7108,2024-01-20 12:10:33,193,193,1705709433,input_1
7109,2024-01-20 12:10:35,493,493,1705709435,input_1
7110,2024-01-20 12:10:37,180,180,1705709437,input_1
7111,2024-01-20 12:10:39,260,260,1705709439,input_1
7112,2024-01-20 12:10:41,309,309,1705709441,input_1
7113,2024-01-20 12:10:43,240,240,1705709443,input_1
7114,2024-01-20 12:10:45,973,973,1705709445,input_1
7115,2024-01-20 12:10:47,623,623,1705709447,input_1
7116,2024-01-20 12:10:49,816,816,1705709449,input_1
7117,2024-01-20 12:10:51,694,694,1705709451,input_1
7118,2024-01-20 12:10:53,400,400,1705709453,input_1
7119,2024-01-20 12:10:55,159,159,1705709455,input_1
7120,2024-01-20 12:10:57,245,245,1705709457,input_1
7121,2024-01-20 12:10:59,298,298,1705709459,input_1
7122,2024-01-20 12:11:01,264,264,1705709461,input_1
7123,2024-01-20 12:11:03,135,135,1705709463,input_1
7124,2024-01-20 12:11:05,113,113,1705709465,input_1
7125,2024-01-20 12:11:07,164,164,1705709467,input_1
7126,2024-01-20 12:11:09,224,224,1705709469,input_1
7127,2024-01-20 12:11:11,108,108,1705709471,input_1
7128,2024-01-20 12:11:13,405,405,1705709473,input_1
7129,2024-01-20 12:11:15,178,178,1705709475,input_1
